2013 16/8 23:00	109.875	110.095	110.250	-0.140%	-0.012	0.151	-0.163	0.016
2013 16/8 21:00	110.845	110.144	110.287	-0.130%	0.013	0.192	-0.179	0.103
2013 16/8 19:00	109.915	109.988	110.231	-0.221%	-0.046	0.236	-0.282	0.058
2013 16/8 17:00	109.001	110.004	110.263	-0.235%	-0.033	0.307	-0.340	0.015
2013 16/8 15:00	110.450	110.227	110.389	-0.147%	0.067	0.392	-0.325	0.088
2013 16/8 13:00	109.500	110.178	110.383	-0.186%	0.060	0.473	-0.413	0.025
2013 16/8 11:00	109.350	110.328	110.471	-0.130%	0.139	0.576	-0.438	0.002
2013 16/8 09:00	109.105	110.545	110.583	-0.034%	0.250	0.686	-0.436	0.052
2013 16/8 07:00	110.039	110.865	110.731	0.121%	0.411	0.795	-0.383	0.018
2013 16/8 05:00	110.750	111.049	110.801	0.224%	0.525	0.891	-0.366	0.019
2013 16/8 03:00	111.000	111.116	110.806	0.280%	0.598	0.982	-0.385	0.035
2013 16/8 01:00	111.200	111.141	110.786	0.320%	0.658	1.078	-0.420	0.055
2013 15/8 23:00	109.556	111.128	110.745	0.346%	0.708	1.183	-0.475	0.085
2013 15/8 21:00	111.100	111.478	110.864	0.552%	0.911	1.302	-0.391	0.008
2013 15/8 19:00	110.600	111.562	110.840	0.649%	1.017	1.400	-0.383	0.070
2013 15/8 17:00	111.030	111.776	110.864	0.819%	1.182	1.495	-0.313	0.076
2013 15/8 15:00	111.670	111.941	110.847	0.982%	1.337	1.574	-0.237	0.060
2013 15/8 13:00	111.721	112.001	110.765	1.110%	1.457	1.633	-0.176	0.083
2013 15/8 11:00	111.700	112.064	110.670	1.252%	1.583	1.677	-0.094	0.117
2013 15/8 09:00	112.562	112.145	110.567	1.417%	1.724	1.701	0.024	0.082
2013 15/8 07:00	112.550	112.052	110.367	1.515%	1.800	1.695	0.106	0.098
2013 15/8 05:00	112.560	111.941	110.149	1.614%	1.871	1.668	0.203	0.113
2013 15/8 03:00	114.141	111.804	109.908	1.710%	1.934	1.617	0.317	0.015
2013 15/8 01:00	112.722	111.284	109.484	1.631%	1.840	1.538	0.302	0.057
2013 14/8 23:00	111.300	110.965	109.160	1.639%	1.822	1.463	0.359	0.171
2013 14/8 21:00	112.120	110.890	108.946	1.768%	1.902	1.373	0.529	0.131
2013 14/8 19:00	114.490	110.617	108.629	1.813%	1.901	1.241	0.661	0.086
2013 14/8 17:00	114.000	109.756	108.043	1.573%	1.650	1.076	0.575	0.159
2013 14/8 15:00	111.990	108.813	107.447	1.263%	1.347	0.932	0.415	0.118
2013 14/8 13:00	110.800	108.107	106.993	1.036%	1.126	0.828	0.298	0.114
